transaction_id,customer_id,items,date,time,persona,customer_loyalty,store_location,payment_method
TXN_000713,CUST_0067,Outdoor Furniture;Milk;Organic Coffee;Salmon;Orange Juice;Peanut Butter;Eggs;Bread;Flower Pots;BBQ Grill;Toaster;Nuts Mix,2025-06-11,10:33,Home Cook,regular,Store A,Credit Card
TXN_000714,CUST_0114,Rice Cooker;Eggs;Honey;Organic Coffee;Food Processor;Air Fryer;Flower Pots;Electric Kettle;Yogurt;Rice,2025-04-29,06:39,Home Cook,new,Store C,Cash
TXN_000715,CUST_0041,Cheese;Air Fryer;Butter,2025-02-07,11:58,Home Cook,new,Store A,Debit Card
TXN_000716,CUST_0037,To Kill a Mockingbird;History Book;Orange Juice;Butter,2025-03-05,16:53,Book Lover,new,Store C,Cash
TXN_000717,CUST_0039,Stand Mixer;Garden Hose;Instant Pot;Yogurt;Green Tea,2025-03-18,16:07,Home Cook,vip,Online,Cash
TXN_000718,CUST_0068,Butter;Stand Mixer;Instant Pot;Solar Lights;Flower Pots,2025-06-11,18:48,Home Cook,vip,Store B,Debit Card
TXN_000719,CUST_0247,Resistance Bands;Yoga Mat;Bike Helmet,2025-03-20,16:44,Fitness Enthusiast,new,Online,Credit Card
TXN_000720,CUST_0074,Butter;Green Tea;BBQ Grill;Tomato Sauce;Yogurt;Vegetables;Microwave;Orange Juice,2025-06-28,18:00,Home Cook,regular,Online,Debit Card
TXN_000721,CUST_0215,History Book;Pride and Prejudice;1984,2025-03-25,13:54,Book Lover,vip,Store C,Credit Card
TXN_000722,CUST_0110,Fruits;Vegetables;Toaster;Olive Oil;Solar Lights;Nuts Mix;Eggs;Dark Chocolate,2025-05-15,06:03,Home Cook,regular,Store A,Credit Card
TXN_000723,CUST_0032,Chicken Breast,2025-04-23,16:31,Home Cook,new,Store B,Debit Card
TXN_000724,CUST_0018,"Sony WH-1000XM5;4K Monitor;AirPods Pro;Smart TV 55"";iPad",2025-05-01,18:58,Tech Enthusiast,vip,Store A,Mobile Payment
TXN_000725,CUST_0083,Body Wash;Levi's Jeans,2025-05-01,17:38,Fashion Conscious,regular,Online,Credit Card
TXN_000726,CUST_0159,Graphics Card RTX 4070;Dumbbells;Xbox Series X;USB-C Cable;AirPods Pro,2025-07-20,11:23,Tech Enthusiast,vip,Store B,Cash
TXN_000727,CUST_0148,Flower Pots;Yogurt;Organic Coffee;Peanut Butter;Garden Tools Set;Honey;Rice;Orange Juice,2025-03-08,14:57,Home Cook,vip,Store A,Debit Card
TXN_000728,CUST_0100,Moisturizer;Calvin Klein Underwear;Under Armour T-Shirt;Sunscreen;Green Tea,2025-07-02,18:40,Fashion Conscious,new,Store C,Debit Card
TXN_000729,CUST_0237,Xbox Series X;Nintendo Switch,2025-05-05,08:34,Tech Enthusiast,regular,Online,Cash
TXN_000730,CUST_0249,Vitamins,2025-04-03,19:01,Fitness Enthusiast,new,Store C,Credit Card
TXN_000731,CUST_0042,Toaster;Microwave;Rice Cooker;Coffee Maker;Garden Hose;BBQ Grill,2025-07-03,15:04,Home Cook,new,Online,Credit Card
TXN_000732,CUST_0122,Dark Chocolate,2025-06-24,12:24,Home Cook,new,Store A,Credit Card
TXN_000733,CUST_0066,Apple Watch;Microsoft Surface;USB-C Cable;Sony WH-1000XM5;Hair Dryer,2025-05-15,14:58,Tech Enthusiast,new,Store B,Mobile Payment
TXN_000734,CUST_0249,Bike Helmet;Backpack,2025-01-29,18:36,Fitness Enthusiast,new,Store B,Debit Card
TXN_000735,CUST_0206,"Power Bank;Apple Watch;Microsoft Surface;Smart TV 55"";iPad",2025-07-10,12:23,Tech Enthusiast,regular,Online,Debit Card
TXN_000736,CUST_0059,The Great Gatsby;Milk;The Da Vinci Code,2025-05-19,16:49,Book Lover,new,Online,Credit Card
TXN_000737,CUST_0119,Nike Socks,2025-06-13,11:23,Fashion Conscious,vip,Store A,Debit Card
TXN_000738,CUST_0125,USB-C Cable;Bluetooth Speaker;Apple Watch,2025-05-28,08:46,Tech Enthusiast,new,Store B,Credit Card
TXN_000739,CUST_0192,Kindle;Dell XPS 13,2025-05-12,10:54,Tech Enthusiast,regular,Online,Mobile Payment
TXN_000740,CUST_0121,Supplement Pills,2025-05-28,13:38,Fashion Conscious,new,Store B,Credit Card
TXN_000741,CUST_0072,4K Monitor;AirPods Pro;USB-C Cable;Gaming Mouse;Gaming Keyboard;iPad,2025-02-27,13:01,Tech Enthusiast,regular,Online,Debit Card
TXN_000742,CUST_0024,Instant Pot;Plant Fertilizer;Organic Coffee;Microwave;Protein Bars;Milk,2025-02-28,14:38,Home Cook,regular,Store C,Debit Card
TXN_000743,CUST_0057,Tommy Hilfiger Jacket;Zara Dress;Ray-Ban Sunglasses;Face Cream;Vitamins,2025-05-16,15:37,Fashion Conscious,new,Store B,Debit Card
TXN_000744,CUST_0092,Tomato Sauce;The Great Gatsby;Toothpaste,2025-06-21,17:48,Book Lover,vip,Store B,Credit Card
TXN_000745,CUST_0012,Milk;Butter;Garden Tools Set,2025-04-02,15:50,Home Cook,regular,Store C,Mobile Payment
TXN_000746,CUST_0024,Rice Cooker;Solar Lights;Garden Hose;Plant Fertilizer;Lawn Mower;Patio Umbrella;Stand Mixer;Blender;Protein Bars,2025-02-27,14:22,Home Cook,regular,Online,Credit Card
TXN_000747,CUST_0079,Resistance Bands,2025-06-14,14:57,Fashion Conscious,regular,Store B,Credit Card
TXN_000748,CUST_0014,Vacuum Cleaner;Garden Tools Set;BBQ Grill;Patio Umbrella;Tomato Sauce;Food Processor;Chicken Breast,2025-05-17,18:06,Home Cook,vip,Store A,Mobile Payment
TXN_000749,CUST_0216,Samsung Galaxy S24;Gaming Mouse;Sunscreen,2025-03-06,09:08,Tech Enthusiast,vip,Store C,Cash
TXN_000750,CUST_0091,Honey;Rice;Peanut Butter;Vacuum Cleaner;Green Tea,2025-07-10,11:26,Home Cook,regular,Online,Cash
TXN_000751,CUST_0003,Cereal;BBQ Grill;Instant Pot;Air Fryer;Garden Tools Set;Olive Oil;Tomato Sauce;Butter;Stand Mixer;Food Processor;Nuts Mix;Milk;Protein Bars;Salmon,2025-04-23,12:47,Home Cook,regular,Store C,Credit Card
TXN_000752,CUST_0232,Ray-Ban Sunglasses;Calvin Klein Underwear;Makeup Kit;Resistance Bands;Zara Dress;Hair Dryer,2025-02-20,13:32,Fashion Conscious,vip,Store A,Mobile Payment
TXN_000753,CUST_0199,Toothpaste;Sleeping Bag,2025-02-19,20:50,Fitness Enthusiast,regular,Store B,Mobile Payment
TXN_000754,CUST_0170,Mystery Novel,2025-01-27,14:22,Book Lover,regular,Store C,Cash
TXN_000755,CUST_0210,Toaster;Electric Kettle;Coffee Maker;Vegetables;Vacuum Cleaner;Solar Lights;Butter,2025-02-25,08:00,Home Cook,vip,Store C,Cash
TXN_000756,CUST_0196,Tommy Hilfiger Jacket;Calvin Klein Underwear,2025-04-02,18:33,Fashion Conscious,regular,Store B,Credit Card
TXN_000757,CUST_0058,Webcam;4K Monitor;RAM 16GB;Bluetooth Speaker;Graphics Card RTX 4070,2025-02-10,15:24,Tech Enthusiast,regular,Store B,Debit Card
TXN_000758,CUST_0048,Blender;Chicken Breast;Nuts Mix;Garden Hose;Vegetables,2025-01-28,14:26,Home Cook,vip,Store B,Mobile Payment
TXN_000759,CUST_0106,Apple Watch;iPhone 15,2025-02-12,08:21,General Shopper,regular,Store C,Credit Card
TXN_000760,CUST_0222,Cereal;Vacuum Cleaner;Garden Tools Set;Tomato Sauce;Instant Pot,2025-07-10,15:34,Home Cook,regular,Online,Credit Card
TXN_000761,CUST_0077,Flower Pots;Garden Hose;Nuts Mix;Butter;Dark Chocolate;Rice Cooker;Protein Bars;Instant Pot;BBQ Grill;Coffee Maker;Vegetables;Salmon,2025-07-23,17:09,Home Cook,new,Store B,Cash
TXN_000762,CUST_0057,Calvin Klein Underwear;Nike Socks;Dumbbells;Under Armour T-Shirt;Levi's Jeans;Converse All Stars,2025-06-17,14:49,Fashion Conscious,new,Store C,Debit Card
TXN_000763,CUST_0157,Olive Oil;Blender;Bread;Solar Lights;Yogurt;Honey;Chicken Breast;Salmon,2025-03-02,16:18,Home Cook,new,Online,Credit Card
TXN_000764,CUST_0089,Polo Ralph Lauren Shirt;Ray-Ban Sunglasses;Skincare Set;Resistance Bands;Yoga Mat;Vitamins;Gap Jeans;Zara Dress,2025-03-19,13:16,Fashion Conscious,new,Store C,Debit Card
TXN_000765,CUST_0046,Patio Umbrella;Stand Mixer;Toaster;Rice Cooker;Vegetables;Solar Lights;Chicken Breast;Flower Pots;Instant Pot;Air Fryer;Olive Oil;Vacuum Cleaner;Yogurt,2025-05-15,00:14,Home Cook,new,Online,Debit Card
TXN_000766,CUST_0033,Fishing Rod,2025-07-10,18:53,Fitness Enthusiast,regular,Store A,Mobile Payment
TXN_000767,CUST_0042,Coffee Maker;Hair Dryer,2025-03-22,09:28,Home Cook,new,Store A,Cash
TXN_000768,CUST_0085,Fitness Tracker;Gym Bag;Running Shoes;Perfume,2025-04-08,18:57,Fitness Enthusiast,new,Store B,Cash
TXN_000769,CUST_0129,Organic Coffee,2025-05-18,11:01,Book Lover,regular,Online,Credit Card
TXN_000770,CUST_0089,Sunscreen,2025-03-05,18:09,Fashion Conscious,new,Store A,Mobile Payment
TXN_000771,CUST_0047,Butter;1984;Magazine;Yogurt;Cookbook,2025-07-10,12:17,Book Lover,regular,Online,Debit Card
TXN_000772,CUST_0021,Milk;Eggs;Cheese;Protein Bars;Bread;Pasta;Garden Hose;Rice Cooker;Vegetables,2025-03-26,08:14,Home Cook,regular,Store A,Credit Card
TXN_000773,CUST_0111,Nike Air Max;Face Cream;Skincare Set;Gap Jeans;Conditioner;Protein Powder,2025-05-06,14:54,Fashion Conscious,regular,Store C,Debit Card
TXN_000774,CUST_0098,Quinoa;Garden Hose;Plant Fertilizer;Lawn Mower;Chicken Breast;Yogurt;Coffee Maker;Bread,2025-05-09,17:29,Home Cook,new,Online,Credit Card
TXN_000775,CUST_0243,Peanut Butter;Pasta;Olive Oil;Salmon;Air Fryer;Blender,2025-05-13,18:27,Home Cook,new,Store B,Debit Card
TXN_000776,CUST_0059,Rice;Magazine,2025-06-28,21:00,Book Lover,new,Store C,Mobile Payment
TXN_000777,CUST_0058,iPhone 15;Xbox Series X;Gaming Mouse,2025-01-27,12:31,Tech Enthusiast,regular,Store A,Credit Card
TXN_000778,CUST_0243,Bread;Tomato Sauce;Honey,2025-07-18,10:07,Home Cook,new,Store A,Mobile Payment
TXN_000779,CUST_0176,Wireless Charger;Dell XPS 13,2025-04-24,17:47,Tech Enthusiast,regular,Store A,Credit Card
TXN_000780,CUST_0219,Air Fryer;Green Tea;Rice;Cheese;Milk;Outdoor Furniture;Electric Kettle;Plant Fertilizer;Microwave;Nuts Mix;Protein Bars;Flower Pots,2025-02-23,16:26,Home Cook,new,Online,Credit Card
TXN_000781,CUST_0139,Body Wash;Vitamins;Protein Powder;Ski Equipment,2025-03-12,11:36,Fitness Enthusiast,new,Store B,Credit Card
TXN_000782,CUST_0144,Vacuum Cleaner;Nuts Mix;Blender;Solar Lights;Air Fryer;Green Tea;Cheese;Instant Pot;Peanut Butter,2025-07-04,01:26,Home Cook,new,Store B,Debit Card
TXN_000783,CUST_0180,Fruits;Rice Cooker;Microwave;Milk;Solar Lights;Plant Fertilizer;Pasta;Vacuum Cleaner;Food Processor;Electric Kettle;Flower Pots;Quinoa;Supplement Pills,2025-03-06,11:18,Home Cook,new,Online,Credit Card
TXN_000784,CUST_0055,Moisturizer;Body Wash;Polo Ralph Lauren Shirt;Yoga Mat;Vans Old Skool;Resistance Bands;Converse All Stars,2025-06-24,11:32,Fashion Conscious,vip,Online,Credit Card
TXN_000785,CUST_0025,Nike Air Max;Vitamins;H&M T-Shirt;Adidas Ultraboost,2025-04-12,09:55,Fashion Conscious,new,Store C,Mobile Payment
TXN_000786,CUST_0089,Adidas Ultraboost,2025-02-01,16:11,Fashion Conscious,new,Store C,Debit Card
TXN_000787,CUST_0170,Quinoa;Biography;Art Book,2025-04-23,14:23,Book Lover,regular,Online,Debit Card
TXN_000788,CUST_0074,Eggs;Butter;Bread;Dark Chocolate;Honey;Patio Umbrella;Salmon;Food Processor;Peanut Butter,2025-03-05,07:08,Home Cook,regular,Store A,Credit Card
TXN_000789,CUST_0108,Art Book;Green Tea,2025-04-21,04:08,Book Lover,new,Store A,Cash
TXN_000790,CUST_0044,Ski Equipment;Gym Bag,2025-01-30,16:24,Fitness Enthusiast,regular,Store C,Credit Card
TXN_000791,CUST_0088,Shampoo,2025-05-08,16:14,Fashion Conscious,regular,Store B,Mobile Payment
TXN_000792,CUST_0186,Chicken Breast;Stand Mixer;Food Processor;Air Fryer;Patio Umbrella;BBQ Grill,2025-07-16,18:16,Home Cook,new,Store B,Debit Card
TXN_000793,CUST_0020,"Webcam;AirPods Pro;Smart TV 55"";External SSD",2025-06-27,10:28,Tech Enthusiast,vip,Store A,Debit Card
TXN_000794,CUST_0153,Zara Dress;Tommy Hilfiger Jacket,2025-06-28,15:45,Fashion Conscious,new,Store A,Debit Card
TXN_000795,CUST_0105,External SSD,2025-03-25,21:41,Tech Enthusiast,regular,Store B,Debit Card
TXN_000796,CUST_0106,Mystery Novel,2025-05-13,14:06,General Shopper,regular,Online,Credit Card
TXN_000797,CUST_0117,Flower Pots;BBQ Grill;Salmon,2025-06-30,20:43,Home Cook,regular,Store C,Credit Card
TXN_000798,CUST_0044,Resistance Bands;Toothpaste,2025-06-24,09:11,Fitness Enthusiast,regular,Store B,Debit Card
TXN_000799,CUST_0046,Instant Pot;Green Tea;Garden Tools Set;Orange Juice;Rice Cooker;Salmon;Toaster;Blender;Yogurt;Plant Fertilizer;Coffee Maker;Electric Kettle;Patio Umbrella,2025-02-26,18:57,Home Cook,new,Online,Credit Card
TXN_000800,CUST_0070,4K Monitor;Dell XPS 13;External SSD;Power Bank;Makeup Kit,2025-03-24,15:51,Tech Enthusiast,regular,Store A,Credit Card
TXN_000801,CUST_0066,PlayStation 5;Wireless Charger;MacBook Pro;Nintendo Switch;iPad,2025-06-09,09:42,Tech Enthusiast,new,Store A,Mobile Payment
TXN_000802,CUST_0174,Uniqlo Sweater;Converse All Stars;Adidas Track Pants;Moisturizer;Sunscreen,2025-05-22,08:51,Fashion Conscious,new,Store A,Debit Card
TXN_000803,CUST_0113,Surfboard;Moisturizer,2025-07-10,12:41,Fitness Enthusiast,regular,Store B,Debit Card
TXN_000804,CUST_0092,Bread;Peanut Butter;Cookbook;Romance Novel;Art Book;Eggs;Rice;Green Tea;Twilight,2025-02-23,10:49,Book Lover,vip,Store A,Credit Card
TXN_000805,CUST_0115,Swimming Goggles,2025-02-06,10:34,Fitness Enthusiast,regular,Store C,Credit Card
TXN_000806,CUST_0091,Solar Lights;Yogurt;Outdoor Furniture;Stand Mixer;Flower Pots;Garden Hose,2025-03-24,23:49,Home Cook,regular,Online,Credit Card
TXN_000807,CUST_0080,Twilight;Fruits;Art Book;Dark Chocolate,2025-04-07,15:47,Book Lover,vip,Store C,Credit Card
TXN_000808,CUST_0135,Supplement Pills;Gap Jeans;Moisturizer;Dumbbells;Makeup Kit;Sunscreen,2025-07-02,11:50,Fashion Conscious,regular,Online,Debit Card
TXN_000809,CUST_0037,Romance Novel;Harry Potter Series,2025-02-14,07:05,Book Lover,new,Store B,Credit Card
TXN_000810,CUST_0173,Quinoa;Protein Bars;Coffee Maker;Instant Pot;Flower Pots;Blender;Yogurt;Electric Kettle;Air Fryer;Plant Fertilizer,2025-03-06,10:24,Home Cook,regular,Store C,Mobile Payment
TXN_000811,CUST_0097,Science Fiction Novel,2025-05-15,06:44,General Shopper,regular,Store B,Mobile Payment
TXN_000812,CUST_0047,Harry Potter Series;History Book;Pride and Prejudice;Cookbook,2025-06-09,09:32,Book Lover,regular,Store B,Mobile Payment
TXN_000813,CUST_0108,Green Tea;Milk;Mystery Novel;Cookbook,2025-06-29,12:17,Book Lover,new,Online,Credit Card
TXN_000814,CUST_0177,Dell XPS 13;Microsoft Surface;Graphics Card RTX 4070;PlayStation 5,2025-06-09,14:00,Tech Enthusiast,regular,Store A,Debit Card
TXN_000815,CUST_0010,Hair Dryer;Backpack,2025-02-08,17:45,Fitness Enthusiast,regular,Store A,Debit Card
TXN_000816,CUST_0016,Tennis Racket,2025-06-11,13:11,Fitness Enthusiast,new,Store B,Debit Card
TXN_000817,CUST_0065,Eggs;Plant Fertilizer;Toaster;Quinoa;Olive Oil;Garden Tools Set;Yogurt;Instant Pot;Air Fryer;Electric Kettle;Fruits;BBQ Grill;Cereal;Salmon,2025-05-03,17:19,Home Cook,vip,Store B,Credit Card
TXN_000818,CUST_0020,Microsoft Surface;Graphics Card RTX 4070,2025-07-23,11:43,Tech Enthusiast,vip,Store A,Mobile Payment
TXN_000819,CUST_0082,iPhone 15;External SSD;Gaming Keyboard,2025-07-09,14:27,Tech Enthusiast,new,Store A,Mobile Payment
TXN_000820,CUST_0125,RAM 16GB,2025-07-17,19:10,Tech Enthusiast,new,Store B,Debit Card
TXN_000821,CUST_0181,Cookbook;Dark Chocolate;Art Book;Quinoa;Twilight,2025-03-26,16:59,Book Lover,vip,Store A,Credit Card
TXN_000822,CUST_0084,AirPods Pro;Apple Watch;Gaming Mouse,2025-06-11,19:44,Tech Enthusiast,new,Store C,Debit Card
TXN_000823,CUST_0032,Eggs;Peanut Butter;Bread;Garden Tools Set;Lawn Mower;Fruits;Quinoa;Instant Pot;Salmon;Electric Kettle;Plant Fertilizer,2025-04-24,15:30,Home Cook,new,Store B,Debit Card
TXN_000824,CUST_0050,Microwave;Peanut Butter;Plant Fertilizer;Green Tea;Fruits;Flower Pots;Garden Tools Set;Protein Bars;Yogurt,2025-03-05,14:24,Home Cook,vip,Store C,Credit Card
TXN_000825,CUST_0119,Shampoo;Electric Toothbrush;Tommy Hilfiger Jacket;Ray-Ban Sunglasses;Hair Dryer,2025-06-12,11:19,Fashion Conscious,vip,Store B,Credit Card
TXN_000826,CUST_0127,Backpack;Hiking Boots;Swimming Goggles;Shampoo,2025-02-16,15:52,Fitness Enthusiast,new,Store A,Credit Card
TXN_000827,CUST_0002,The Great Gatsby;History Book;Mystery Novel,2025-05-03,10:56,Book Lover,new,Store A,Credit Card
TXN_000828,CUST_0124,Conditioner,2025-07-16,17:28,Fitness Enthusiast,regular,Online,Credit Card
TXN_000829,CUST_0140,Chicken Breast;Vacuum Cleaner;Electric Kettle;Yogurt;Toaster;Flower Pots,2025-06-17,15:45,Home Cook,regular,Store B,Debit Card
TXN_000830,CUST_0219,Vacuum Cleaner;Fruits;Patio Umbrella;Honey;Orange Juice,2025-05-22,09:13,Home Cook,new,Online,Credit Card
TXN_000831,CUST_0031,Yoga Mat,2025-04-30,18:57,Fitness Enthusiast,regular,Store A,Credit Card
TXN_000832,CUST_0144,Dark Chocolate;Protein Bars;BBQ Grill;Organic Coffee,2025-02-26,13:47,Home Cook,new,Store A,Debit Card
TXN_000833,CUST_0024,Vacuum Cleaner;Garden Tools Set;Chicken Breast;Milk,2025-06-29,20:30,Home Cook,regular,Store B,Credit Card
TXN_000834,CUST_0201,Swimming Goggles,2025-05-16,10:13,Fitness Enthusiast,regular,Store B,Mobile Payment
TXN_000835,CUST_0160,Plant Fertilizer;Toaster;Protein Bars;Salmon;Milk;Lawn Mower;Garden Hose,2025-06-11,16:02,Home Cook,vip,Store A,Debit Card
TXN_000836,CUST_0020,USB-C Cable;Bluetooth Speaker;MacBook Pro,2025-06-14,11:15,Tech Enthusiast,vip,Store A,Mobile Payment
TXN_000837,CUST_0099,Levi's Jeans;Uniqlo Sweater,2025-01-27,07:36,Fashion Conscious,new,Online,Debit Card
TXN_000838,CUST_0047,Salmon;Fruits,2025-03-30,17:37,Book Lover,regular,Store C,Debit Card
TXN_000839,CUST_0036,Quinoa,2025-04-19,17:53,Book Lover,vip,Store A,Credit Card
TXN_000840,CUST_0008,Microwave;Butter;Yogurt;Stand Mixer;Air Fryer;Food Processor;Toaster;Dark Chocolate;Electric Toothbrush,2025-05-15,07:06,Home Cook,new,Store C,Cash
TXN_000841,CUST_0086,Soccer Ball;Mountain Bike;Surfboard;Snowboard,2025-03-07,04:36,Fitness Enthusiast,regular,Store C,Credit Card
TXN_000842,CUST_0095,Graphics Card RTX 4070;RAM 16GB;Kindle;Samsung Watch,2025-06-02,17:48,Tech Enthusiast,regular,Store B,Debit Card
TXN_000843,CUST_0214,iPad;Webcam;Xbox Series X;Kindle,2025-05-21,17:04,Tech Enthusiast,regular,Online,Mobile Payment
TXN_000844,CUST_0225,Honey;Twilight;Yogurt;Cheese,2025-03-02,19:34,Book Lover,vip,Store B,Credit Card
TXN_000845,CUST_0082,"Sony WH-1000XM5;iPad;Microsoft Surface;Samsung Galaxy S24;Smart TV 55""",2025-06-11,09:18,Tech Enthusiast,new,Store C,Credit Card
TXN_000846,CUST_0123,Wireless Charger;Xbox Series X;iPhone 15;USB-C Cable;Nintendo Switch,2025-07-16,17:22,Tech Enthusiast,vip,Store A,Debit Card
TXN_000847,CUST_0185,Under Armour T-Shirt;Champion Hoodie;Zara Dress;Nike Socks;Perfume,2025-03-20,14:26,Fashion Conscious,regular,Store C,Cash
TXN_000848,CUST_0044,Basketball;Vitamins;Shampoo,2025-01-29,08:22,Fitness Enthusiast,regular,Online,Credit Card
TXN_000849,CUST_0238,Peanut Butter;BBQ Grill;Garden Tools Set;Plant Fertilizer;Lawn Mower;Protein Bars;Orange Juice;Toaster;Olive Oil;Nuts Mix,2025-04-14,17:54,Home Cook,regular,Store C,Debit Card
TXN_000850,CUST_0113,Shampoo;Vitamins,2025-06-18,19:19,Fitness Enthusiast,regular,Online,Mobile Payment
TXN_000851,CUST_0116,The Great Gatsby;Peanut Butter;Milk;Protein Bars,2025-04-22,02:58,Book Lover,new,Online,Mobile Payment
TXN_000852,CUST_0072,Microsoft Surface;Bluetooth Speaker;Dell XPS 13;Moisturizer,2025-03-26,14:36,Tech Enthusiast,regular,Online,Cash
TXN_000853,CUST_0230,Yogurt;Pasta;Eggs;Bread;Salmon,2025-01-26,15:29,Book Lover,new,Store B,Credit Card
TXN_000854,CUST_0174,Vitamins;Makeup Kit;Adidas Track Pants;Under Armour T-Shirt;Deodorant,2025-06-03,10:00,Fashion Conscious,new,Store B,Mobile Payment
TXN_000855,CUST_0046,Bread;Plant Fertilizer;Milk;Organic Coffee;Orange Juice,2025-04-08,09:46,Home Cook,new,Store B,Credit Card
TXN_000856,CUST_0125,Bluetooth Speaker;Dell XPS 13;Sony WH-1000XM5;Wireless Charger,2025-06-26,09:13,Tech Enthusiast,new,Store B,Credit Card
TXN_000857,CUST_0090,Snowboard;Golf Balls;Body Wash,2025-05-18,23:57,Fitness Enthusiast,regular,Online,Debit Card
TXN_000858,CUST_0051,Conditioner,2025-05-05,16:21,Fashion Conscious,new,Store A,Credit Card
TXN_000859,CUST_0081,Electric Kettle;Peanut Butter;Organic Coffee;Stand Mixer;Microwave,2025-04-28,16:30,Home Cook,vip,Online,Cash
TXN_000860,CUST_0234,iPad;Wireless Charger;iPad Mini;Power Bank,2025-03-30,08:36,Tech Enthusiast,regular,Store A,Credit Card
TXN_000861,CUST_0022,Basketball;Fishing Rod;Ski Equipment,2025-06-26,12:05,Fitness Enthusiast,regular,Store B,Debit Card
TXN_000862,CUST_0032,Orange Juice,2025-06-07,08:18,Home Cook,new,Store C,Credit Card
TXN_000863,CUST_0034,Skincare Set;Uniqlo Sweater;Hair Dryer;Resistance Bands;Nike Socks;Conditioner;Adidas Track Pants,2025-05-13,09:10,Fashion Conscious,regular,Store C,Mobile Payment
TXN_000864,CUST_0033,Water Bottle;Salmon,2025-06-18,16:34,Fitness Enthusiast,regular,Store C,Debit Card
TXN_000865,CUST_0109,Orange Juice;Garden Tools Set;Fruits;Microwave;Coffee Maker;Olive Oil;Patio Umbrella;Protein Bars,2025-02-22,19:28,Home Cook,vip,Online,Debit Card
TXN_000866,CUST_0009,Protein Bars,2025-01-27,14:41,Book Lover,vip,Online,Credit Card
TXN_000867,CUST_0231,Flower Pots;Food Processor;Stand Mixer;Garden Hose;Milk;Plant Fertilizer,2025-07-16,10:21,Home Cook,vip,Store B,Credit Card
TXN_000868,CUST_0103,Nintendo Switch;4K Monitor;Power Bank;Samsung Watch;MacBook Pro,2025-04-24,11:31,Tech Enthusiast,new,Store B,Credit Card
TXN_000869,CUST_0068,Nuts Mix;Cheese;Patio Umbrella;Bread;Yogurt;Dark Chocolate;Vacuum Cleaner;Rice;Tomato Sauce;Quinoa;Garden Hose;Olive Oil,2025-05-01,14:52,Home Cook,vip,Store C,Credit Card
TXN_000870,CUST_0149,Polo Ralph Lauren Shirt;Face Cream,2025-07-03,16:45,Fashion Conscious,vip,Online,Debit Card
TXN_000871,CUST_0224,Pasta,2025-03-25,18:53,Book Lover,regular,Online,Debit Card
TXN_000872,CUST_0110,Salmon,2025-07-11,17:46,Home Cook,regular,Online,Debit Card
TXN_000873,CUST_0180,Fruits;Peanut Butter;Blender;Yogurt;Honey;Food Processor;Rice,2025-05-02,19:14,Home Cook,new,Online,Credit Card
TXN_000874,CUST_0014,Peanut Butter;Salmon;Solar Lights;Olive Oil;Butter;Bread;Chicken Breast;Quinoa;Blender,2025-01-31,21:29,Home Cook,vip,Store B,Credit Card
TXN_000875,CUST_0142,To Kill a Mockingbird,2025-03-05,14:45,Book Lover,vip,Store A,Mobile Payment
TXN_000876,CUST_0010,Perfume,2025-04-16,15:28,Fitness Enthusiast,regular,Store B,Debit Card
TXN_000877,CUST_0067,Vacuum Cleaner;Instant Pot;Lawn Mower;Rice;Rice Cooker;Microwave;Peanut Butter;Electric Kettle;Outdoor Furniture;Garden Hose;BBQ Grill;Chicken Breast,2025-07-06,12:19,Home Cook,regular,Store A,Credit Card
TXN_000878,CUST_0099,Adidas Track Pants;Nike Hoodie;Perfume,2025-07-17,16:43,Fashion Conscious,new,Store A,Cash
TXN_000879,CUST_0027,Nike Hoodie;Adidas Track Pants;Nike Air Max;Converse All Stars;Body Wash;Supplement Pills,2025-07-20,18:51,Fashion Conscious,regular,Store B,Mobile Payment
TXN_000880,CUST_0125,Samsung Galaxy S24;External SSD;Xbox Series X;USB-C Cable,2025-04-30,14:51,Tech Enthusiast,new,Online,Credit Card
TXN_000881,CUST_0158,Nike Socks;Nike Air Max;Yoga Mat;Calvin Klein Underwear;Resistance Bands;Champion Hoodie;Converse All Stars,2025-02-21,19:24,Fashion Conscious,vip,Store C,Mobile Payment
TXN_000882,CUST_0202,"Gaming Mouse;PlayStation 5;Dell XPS 13;Smart TV 55"";Power Bank",2025-03-17,16:37,Tech Enthusiast,regular,Online,Debit Card
TXN_000883,CUST_0154,"Outdoor Furniture;Smart TV 55"";Resistance Bands",2025-03-20,05:22,General Shopper,vip,Store B,Credit Card
TXN_000884,CUST_0116,The Da Vinci Code,2025-03-07,13:00,Book Lover,new,Store C,Credit Card
TXN_000885,CUST_0102,Salmon;Dark Chocolate;Solar Lights;Eggs;Air Fryer;Instant Pot,2025-06-11,22:17,Home Cook,new,Store A,Debit Card
TXN_000886,CUST_0213,Resistance Bands,2025-02-02,16:04,Fashion Conscious,regular,Store A,Debit Card
TXN_000887,CUST_0069,Protein Bars;Harry Potter Series;Art Book;1984,2025-04-30,16:09,Book Lover,regular,Store A,Credit Card
TXN_000888,CUST_0112,Samsung Galaxy S24;Dell XPS 13;Xbox Series X;Gaming Mouse;4K Monitor,2025-06-03,08:14,Tech Enthusiast,regular,Store A,Mobile Payment
